1 1 6770.71 57.1 109.553 2.38209 150.988 1.52023 726.96 -0.106127 59.5329 3168 43.2 1.24864 -5.27549
1 2 6775.21 57.1 140.352 1.88059 155.205 1.52023 712.156 -0.102759 58.1835 3240 43.2 1.25059 0.653353
1 3 6776.56 57.1 112.084 1.78131 161.667 1.52023 714.77 -0.112531 60.0058 3240 43.2 1.26267 -12.3755
1 4 6892.79 57.1 159.367 -1.22632 178.336 1.52023 688.005 -0.157012 55.7162 3312 43.2 1.26333 -4.93775
1 5 7040.7 57.1 140.13 -0.595108 182.981 1.52023 653.28 -0.186933 57.5353 3168 43.2 1.26642 -6.46177
1 6 7107.27 57.1 166.305 -1.78437 182.968 1.52023 722.949 -0.0929136 58.0813 3312 43.2 1.24515 2.5901
1 7 7232.67 57.1 153.861 -2.11622 169.468 1.52023 717.972 -0.0459503 58.9113 3456 43.2 1.25843 5.70034
1 8 7121.67 57.1 42.7033 -3.52554 167.147 1.52023 632.646 -0.111978 60.6789 3528 43.2 1.25059 -1.54111
1 9 6990.97 57.1 -144.547 -0.0435396 174.043 1.52023 658.165 -0.168574 61.7856 3672 43.2 1.28064 -2.49859
1 10 6989.89 57.1 -102.515 0.411761 168.548 1.52023 671.16 -0.144951 59.0809 3456 43.2 1.3686 -29.6284
1 11 6948.7 57.1 -84.6633 1.95246 157.558 1.52023 751.52 -0.0698548 64.4802 3312 43.2 1.44371 -15.5581
1 12 6967.25 57.1 -140.016 2.9054 153.013 1.21181 820.408 -0.0424812 63.8064 3384 43.2 1.42445 -11.6105
1 13 6951.53 57.1 -93.8314 2.14869 158.853 1.21181 798.874 -0.0495488 64.3006 3312 43.2 1.3617 27.309
1 14 6972.04 57.1 -130.26 -0.00223933 160.654 1.21181 775.529 -0.0695463 64.9074 3312 43.2 1.3043 50.9185
1 15 6961.55 57.1 -243.125 -1.41055 173.115 1.21181 729.374 -0.0418491 63.7877 3312 43.2 1.23206 23.4623
1 16 7185.37 57.1 -181.635 -2.567 182.554 1.21181 719.181 -0.0507149 62.667 3456 43.2 1.23327 14.2631
1 17 7326.25 57.1 -124.636 -2.93198 204.101 1.21181 629.862 -0.209132 58.755 3384 43.2 1.27713 -9.4361
1 18 7383.78 57.1 19.1419 -2.82434 192.889 1.21181 665.955 -0.155549 60.5415 3528 43.2 1.3145 -35.9497
1 19 7288.09 57.1 -15.0496 -1.74291 183.021 1.21181 704.523 -0.10457 60.7286 3600 43.2 1.3355 -32.3762
1 20 7221.44 57.1 -103.901 -1.18615 179.795 1.21181 801.217 -0.0305993 62.2998 3528 43.2 1.36728 -15.9522
1 21 7343.43 57.1 -290.325 0.628459 160.824 1.21181 894.277 0.102706 67.231 3456 43.2 1.40645 -0.138575
1 22 7260.3 57.1 -428.26 0.991242 163.581 1.21181 909.09 0.0576037 69.848 3384 43.2 1.433 14.7294
1 23 NaN 57.1 -474.541 5.52849 138.132 1.17066 978.379 0.10326 69.0942 3384 43.2 1.39859 28.6877
1 24 6968.03 57.1 -471.003 2.72022 126.69 1.17066 940.843 0.181472 70.189 3456 43.2 1.35246 34.5255
1 25 6921.31 57.1 -629.672 4.06711 142.491 1.17066 880.074 0.0349637 71.5648 3456 43.2 1.30188 44.6967
1 26 6859.71 57.1 -702.778 4.32472 131.385 1.17066 882.563 0.0811594 67.1513 3168 43.2 1.2808 33.3877
1 27 6727.04 57.1 -516.449 4.65246 133.504 1.17066 901.82 0.0414343 70.2229 3168 43.2 1.34469 29.0033
1 28 6797.16 57.1 -226.488 4.14991 139.022 1.17066 859.268 0.0308676 63.2997 3168 43.2 1.34383 26.8696
1 29 6828.24 57.1 -153.201 4.12886 138.255 1.17066 844.813 0.0303709 65.0323 2952 43.2 1.2195 44.0672
1 30 6832.52 57.1 -148.248 3.13258 130.091 1.17066 831.759 0.0520529 62.7775 3168 43.2 1.18925 33.1548
1 31 6722.48 57.1 -33.6398 2.52898 135.414 1.17066 726.889 -0.071531 60.1052 3096 43.2 1.18877 26.1019
1 32 6578.12 57.1 32.0485 2.52896 127.025 1.17066 756.176 -0.0167526 59.9702 3096 43.2 1.17557 19.0921
1 33 6580.12 57.1 -22.1074 1.46761 121.75 1.17066 793.154 0.0534677 59.3911 2880 43.2 1.20709 1.27209
1 34 6661.98 57.1 85.7368 5.05972 115.947 1.47322 922.258 0.146269 58.4579 2808 43.2 1.27361 -15.3441
1 35 6654.38 57.1 245.931 3.27606 124.018 1.47322 918.095 0.146347 55.8797 2808 43.2 1.29726 -10.49
1 36 6817.75 57.1 427.993 4.97723 130.754 1.47322 962.063 0.114372 59.1963 2952 43.2 1.26432 35.2375
1 37 6856.68 57.1 212.112 5.33286 136.481 1.47322 910.283 0.0201965 58.9074 2952 43.2 1.14387 44.3275
1 38 6798.96 57.1 121.007 1.82635 136.439 1.47322 774.168 -0.00340017 62.4315 3096 43.2 1.11409 41.8137
1 39 6776.9 57.1 4.5572 -0.300534 132.389 1.47322 757.305 0.00821276 61.5243 3096 43.2 1.06159 49.9512
1 40 6718.11 57.1 -188.207 -0.473942 134.016 1.47322 747.049 0.0246383 59.1877 3096 43.2 1.07391 -12.3494
1 41 6745.98 57.1 50.5258 -1.53889 129.976 1.47322 754.491 0.0332305 56.6798 2952 43.2 1.27568 -12.5364
1 42 6692.1 57.1 280.301 -2.00361 134.029 1.47322 743.186 0.0509407 56.6416 2880 43.2 1.31374 -38.6933
1 43 6850.17 52.8 337.975 -2.27919 127.773 1.47322 747.444 0.102316 53.7809 3096 43.2 1.34806 -30.6658
1 44 6747.28 52.8 350.757 -2.91144 142.116 1.47322 717.237 0.0653088 54.3685 3096 43.2 1.31707 -44.814
1 45 6927.78 52.8 363.664 -1.93004 146.747 1.52599 700.998 0.000452925 53.3095 3096 43.2 1.31946 -48.93
1 46 6904.4 52.8 434.988 -1.03111 146.955 1.52599 770.597 0.056232 51.6101 3024 43.2 1.35115 -71.7387
1 47 6958.56 52.8 342.358 -0.242417 134.191 1.52599 800.556 0.0764032 55.8916 3312 43.2 1.34904 -39.3433
1 48 6830.6 52.8 321.3 0.92698 155.542 1.52599 767.609 -0.00861743 55.5412 3240 43.2 1.35194 1.19633
1 49 6959.09 52.8 57.5857 0.544982 157.523 1.52599 759.002 -0.0578495 59.4008 3240 43.2 1.2536 -13.1627
1 50 6945.23 52.8 105.362 2.72391 153.088 1.52599 828.732 -0.021026 60.6338 3240 43.2 1.32472 -14.4451
1 51 6897.22 52.8 -34.9668 -0.428544 160.964 1.52599 740.659 -0.0328222 61.315 3312 59.7 1.29383 0.762869
1 52 7079.77 52.8 9.79484 -0.298964 152.355 1.52599 721.207 -0.063799 61.992 3168 59.7 1.30363 39.3093
1 53 7032.23 52.8 -229.636 -0.950886 128.271 1.52599 817.072 0.0976873 59.8004 3168 59.7 1.20159 6.08469
1 54 7150.61 52.8 -31.7693 1.33486 132.5 1.52599 803.465 0.0342908 60.4108 3312 59.7 1.32831 9.29515
1 55 7099.4 52.8 13.0197 1.05907 147.974 1.52599 762.29 -0.0446365 59.2074 3312 59.7 1.3091 -8.81033
1 56 7185.31 52.8 -78.7654 -2.77265 137.944 1.49237 687.647 -0.0119374 63.5524 3312 59.7 1.31382 30.8399
1 57 7117.28 52.8 -124.779 -2.61214 157.269 1.49237 637.598 -0.104606 62.0145 3240 59.7 1.32675 9.76312
1 58 7190.12 52.8 -94.1859 -3.09823 147.5 1.49237 644.445 -0.0703433 56.7528 3240 59.7 1.31894 -26.8609
1 59 7178.14 52.8 180.145 -1.51096 145.212 1.49237 711.967 -0.0436912 58.3052 3024 59.7 1.39961 -15.0381
1 60 7180.07 52.8 90.4599 1.55564 123.884 1.49237 902.918 0.167265 55.8339 3024 59.7 1.36167 -46.6682
1 61 7148.46 52.8 272.373 2.85405 113.879 1.49237 897.801 0.137747 58.7561 3168 59.7 1.43748 -17.5103
1 62 6948.94 52.8 -14.4 1.64648 120.149 1.49237 781.582 0.0532806 62.5289 3240 59.7 1.35825 46.8604
1 63 6924.17 52.8 -152.955 2.55505 135.925 1.49237 764.665 -0.0572362 63.4596 3312 59.7 1.26755 40.9515
1 64 7015.58 52.8 -156.739 1.66942 140.19 1.49237 703.725 -0.0917303 60.0673 3240 59.7 1.27771 -2.72022
1 65 6995.21 52.8 5.0309 3.24012 142.364 1.49237 708.757 -0.164097 62.3726 3168 59.7 1.31975 28.3281
1 66 6910.25 52.8 62.3832 0.245359 146.57 1.49237 672.532 -0.140513 57.7285 3384 59.7 1.27044 15.7733
1 67 6995.08 52.8 147.87 1.12655 162.521 1.58429 613.578 -0.258201 60.8824 3312 59.7 1.22766 33.0919
1 68 7079.38 52.8 -68.6607 2.43942 157.58 1.58429 695.769 -0.213614 57.8849 3096 59.7 1.17903 -2.07531
1 69 7082.3 52.8 200.099 0.349334 160.939 1.58429 723.629 -0.103474 59.5411 3240 59.7 1.27646 10.0028
1 70 7284.04 52.8 165.854 1.6101 168.88 1.58429 680.667 -0.203662 60.4727 3240 59.7 1.24899 40.3654
1 71 7254.73 52.8 -49.9457 -0.0807362 158.953 1.58429 741.212 -0.0855318 60.3335 3024 59.7 1.14855 12.4586
1 72 7328.99 52.8 -44.1815 -0.379646 141.01 1.58429 815.78 0.0756121 60.8115 3312 59.7 1.23816 45.8311
1 73 7313.09 52.8 -79.6159 -0.155954 137.125 1.58429 738.847 -0.00874447 61.9808 3240 59.7 1.23938 27.3765
1 74 7076.88 52.8 -224.685 -0.960484 144.252 1.58429 726.564 -0.00289338 62.4916 3384 59.7 1.23398 9.73374
1 75 7154.42 52.8 -138.17 -2.92753 138.83 1.58429 673.163 -0.00131829 62.1938 3384 59.7 1.35117 -17.9133
1 76 7114.46 52.8 -159.746 -3.01342 139.215 1.58429 637.884 -0.0619294 60.1411 3024 59.7 1.36796 -20.9535
1 77 7080.88 52.8 -40.2723 -3.45585 132.343 1.58429 771.153 0.138922 58.2286 3096 59.7 1.44796 -32.4347
1 78 7280.66 52.8 250.759 -5.93348 129.619 1.41807 702.887 0.134571 55.5786 2952 59.7 1.47473 -45.4025
1 79 7167.75 52.8 219.741 -6.46002 111.212 1.41807 691.991 0.169297 56.3785 3024 59.7 1.41595 -37.8668
1 80 7050.81 52.8 243.15 -4.18826 127.24 1.41807 700.733 0.08514 51.8975 3240 59.7 1.42125 -81.9416
1 81 7059.49 52.8 429.859 -1.99198 122.994 1.41807 725.469 0.0939779 51.3108 3096 59.7 1.48304 -95.6483
1 82 7020.69 52.8 340.084 -3.73165 124.898 1.41807 716.504 0.0878563 55.9126 3024 59.7 1.51019 -53.4676
1 83 7131.1 52.8 308.792 0.33556 128.751 1.41807 792.112 0.0646099 55.8803 3024 59.7 1.51676 -34.8951
1 84 7147.23 52.8 358.384 0.704216 125.857 1.41807 854.949 0.123649 53.0976 2952 59.7 1.41639 -35.0353
1 85 7236.5 55.2 351.275 0.943686 126.739 1.41807 838.163 0.105783 57.5856 2880 59.7 1.41661 10.6139
1 86 7151.61 55.2 127.502 0.0948989 124.089 1.41807 913.502 0.189352 59.7963 3024 59.7 1.30489 21.4538
1 87 7277.62 55.2 -76.7979 2.42543 117.037 1.41807 915.59 0.14635 60.6274 2952 59.7 1.25685 15.1048
1 88 7123.49 55.2 -34.5638 1.06019 114.08 1.41807 926.325 0.244475 61.131 2952 59.7 1.28606 21.8814
1 89 7130.16 55.2 -88.4981 0.192518 107.435 1.46456 910.006 0.215059 65.0512 3096 59.7 1.27681 35.9693
1 90 7078.65 55.2 -130.176 0.174627 107.18 1.46456 849.634 0.169209 60.7652 2952 59.7 1.27182 15.5377
1 91 6937.64 55.2 -128.461 1.82207 89.4616 1.46456 889.265 0.202191 61.9423 2952 59.7 1.29575 -2.82471
1 92 6824.32 55.2 31.2149 1.63433 105.485 1.46456 853.688 0.14855 57.6083 3024 59.7 1.3709 -21.2108
1 93 6842.21 55.2 125.553 2.76272 111.917 1.46456 881.907 0.126493 59.1656 2808 59.7 1.34127 -18.1422
1 94 6953.08 55.2 88.1573 2.30416 113.708 1.46456 922.672 0.172693 58.1511 2736 59.7 1.31534 -2.98509
1 95 7081.74 55.2 215.885 3.26651 110.107 1.46456 861.26 0.0769544 57.8943 2808 59.7 1.29409 24.7836
1 96 6878.7 55.2 269.806 6.35188 116.414 1.46456 924.641 0.0784669 57.9407 2952 59.7 1.21567 22.2171
1 97 6972.25 55.2 100.207 2.54236 124.321 1.46456 869.201 0.0908923 58.4387 3168 59.7 1.14128 9.7173
1 98 7075.82 55.2 22.2361 1.06023 152.518 1.46456 795.962 -0.0355377 62.7957 3096 59.7 1.14023 57.438
1 99 7301.48 55.2 -292.917 3.93688 150.513 1.46456 777.704 -0.121506 61.5438 3096 59.7 1.12448 30.3095
1 100 7069.74 55.2 11.258 4.05653 137.414 1.52344 821.245 -0.0514486 59.6929 3240 59.7 1.22313 25.5161
1 101 7083.72 55.2 -15.1339 3.0729 143.186 1.52344 786.015 -0.0604796 62.2251 3528 46 1.1616 75.1112
1 102 7098.05 55.2 -177.123 -0.147641 174.5 1.52344 654.03 -0.159069 63.5114 3240 46 1.13718 54.5332
1 103 7264.37 55.2 -404.696 -1.02716 173.691 1.52344 750.187 -0.0588896 65.1377 3384 46 1.18083 57.6318
1 104 7287.8 55.2 -167.351 -1.05613 186.943 1.52344 689.321 -0.18731 58.5546 3312 46 1.27921 8.02434
1 105 7229.34 55.2 72.5327 -0.513311 180.523 1.52344 731.866 -0.114862 59.9222 3456 46 1.29921 -5.13991
1 106 7249.24 55.2 8.7328 1.53408 170.157 1.52344 771.475 -0.0946436 61.097 3600 46 1.2644 11.207
1 107 7138.64 55.2 -193.189 1.01051 173.183 1.52344 789.836 -0.0933143 63.7085 3600 46 1.238 20.9679
1 108 7216.12 55.2 -386.27 1.66413 171.905 1.52344 769.018 -0.0940986 67.9591 3600 46 1.30296 44.5358
1 109 7144.47 55.2 -392.029 -1.383 169.406 1.52344 646 -0.14529 68.6515 3600 46 1.36089 32.7917
1 110 6975.48 55.2 -557.687 -1.92728 172.853 1.52344 655.875 -0.166492 67.3541 3600 46 1.30076 35.6488
1 111 7055.38 55.2 -376.351 -1.94029 161.259 1.32734 630.284 -0.13841 59.581 3528 46 1.31351 -28.6594
1 112 6901.94 55.2 -136.042 -2.10682 154.659 1.32734 603.757 -0.128536 63.3295 3312 46 1.40032 -23.0647
1 113 6797.64 55.2 -93.4388 -3.59027 149.176 1.32734 656.245 -0.0350563 59.9712 3240 46 1.41096 -24.3485
1 114 6916.55 55.2 127.398 -3.64111 160.854 1.32734 704.3 0.00911283 56.2425 3096 46 1.42547 -49.0433
1 115 7137.46 55.2 192.857 -2.55623 142.202 1.32734 787.496 0.125695 57.8224 3024 46 1.43547 -58.3481
1 116 7073.86 55.2 273.084 -3.97408 133.134 1.32734 753.514 0.055295 55.6326 3240 46 1.45621 -35.6579
1 117 6940.15 55.2 392.539 -4.39054 156.745 1.32734 597.167 -0.0934382 56.1548 3528 46 1.37631 -36.1754
1 118 6930.57 55.2 204.26 -3.62185 163.108 1.32734 571.107 -0.145713 56.5019 3456 46 1.33524 -50.3633
1 119 6915.87 55.2 39.7684 -2.35978 161.417 1.32734 590.72 -0.139518 57.3108 3240 46 1.38289 -54.2267
1 120 6934.81 55.2 232.936 -3.01327 147.592 1.32734 669.064 -0.054345 53.638 3168 46 1.53321 -61.1042
1 121 6891.43 55.2 352.643 -4.33968 147.05 1.32734 700.914 0.0124222 56.2546 3168 46 1.48894 -57.6475
1 122 7018.01 55.2 313.161 -5.77918 141.382 1.45173 635.837 0.00779694 56.6169 3312 46 1.41221 -23.9721
1 123 6847.01 55.2 242.358 -3.45912 141.297 1.45173 628.224 -0.0637147 54.5995 3384 46 1.38436 -59.1234
1 124 6717.96 55.2 309.58 -2.72447 149.125 1.45173 547.298 -0.145077 53.0132 3456 46 1.40838 -71.3552
1 125 6717.51 55.2 469.461 -5.87262 144.961 1.45173 499.309 -0.126976 54.3459 3240 46 1.49809 -55.4055
1 126 6745.95 55.2 296.829 -4.93791 142.843 1.45173 563.446 -0.0829176 53.899 3096 46 1.40261 -70.1764
1 127 6713.08 33.2 449.473 -2.62642 140.441 1.45173 576.025 -0.0386412 49.8496 2952 46 1.49094 -99.6828
1 128 6835.72 33.2 749.673 -5.98619 151.904 1.45173 582.408 -0.0192594 48.817 3096 46 1.4971 -88.8953
1 129 6969.56 33.2 672.597 -3.68297 159.415 1.45173 573.75 0.00379413 50.1577 3096 46 1.44068 -76.6582
1 130 7003.62 33.2 605.895 -2.68522 149.205 1.45173 573.729 -0.0439089 49.7148 3168 46 1.38991 -65.9899
1 131 6839.14 33.2 648.464 -2.4936 146.319 1.45173 570.471 0.00578038 51.2191 3240 46 1.3984 -54.9317
1 132 6828.69 33.2 464.941 -3.46205 144.996 1.45173 596.997 0.0359121 52.3029 3312 46 1.33294 -43.7953
