Date,Time,1_AIT_001_PV,1_AIT_002_PV,1_AIT_003_PV,1_AIT_004_PV,1_AIT_005_PV,1_FIT_001_PV,1_LS_001_AL,1_LS_002_AL,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80,Sensor_81,Sensor_82,Sensor_83,Sensor_84,Sensor_85,Sensor_86,Sensor_87,Sensor_88,Sensor_89,Sensor_90,Sensor_91,Sensor_92,Sensor_93,Sensor_94,Sensor_95,Sensor_96,Sensor_97,Sensor_98,Sensor_99,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,LEAK_DIFF_PRESSURE,PLANT_START_STOP_LOG,TOTAL_CONS_REQUIRED_FLOW
2024-01-01,00:00:00,-0.01636648028067061,0.0062815078721113644,-0.006239326045595621,-0.006248644469577597,-0.010461055174437765,0.04020017899627724,0.08428193064139121,-0.08959529579366392,0.08200647614233897,-0.010721138485608689,0.02426755640562149,-0.013755592457146429,-0.056659470474347357,-0.011006451315205812,0.037101602685108245,0.017072144382636854,0.001767882955660824,-0.06614380424940462,-0.05969278014673918,0.04736315724895911,-0.0637172096230459,-0.062097269432581204,-0.02210116711072227,0.02970322965898032,0.027237820696859046,0.04023936876183622,0.04779477999836111,0.020455891735868512,0.014188500799549364,-0.04371164302974083,-0.0017414180420917257,0.020939390869027626,-0.03964511544124638,0.05194407331182127,0.004920091531725872,-0.029996191715243703,0.056496389634210824,0.04914687100109713,-0.06084659461888961,-0.05916349770727504,0.06204310386274974,-0.06169761983600283,0.020061693807632966,-0.03163865672531226,0.013599157469376413,0.054428689113938104,0.002752185241540385,0.024139829643551918,-0.01936570365036118,-0.0012172815014551983,0.01653306212399593,-0.07696768671662327,-0.05024927115551461,0.07131765368297475,0.004685304693473723,-0.04741483703190036,0.03099316204343658,-0.0034570623183849767,-0.007611601657609155,0.09909999514901593,0.0048168162795370045,-0.041281190327613876,-0.0621878931154138,0.024351069624893903,0.04681218733451328,-0.014046578423343743,-0.028956656502591667,-0.03663056181303001,-0.05048106765704229,0.004942786440026209,0.08378502051465044,-0.00038507344157089605,0.0034527537330478427,0.07520898829857046,-0.0025265326504150722,0.05497912690888798,-0.0471717846271229,0.041931678857218074,-0.09537371293845706,0.0630990275601852,-0.007612245897545053,0.04394680767498325,0.0759664898736428,-0.061968236773908704,0.009026758842207874,0.09973221585104258,0.08355178351070691,0.008354949923207075,0.03837760153665941,0.056690512788325625,0.034852594513384974,-0.01297724267119145,0.06051542447764907,0.01408691471737929,0.04030150099948615,-0.0074403683339931805,0.026214205102364455,-0.030114995050437576,-0.06800378174353965,0.006152395314451321,-0.04348455733568571,-0.05428445922106622,-0.018329377242668445,-0.0024903334156825877,-0.003138668735566943,-0.0008209948904969542,-0.014673663943832217,0.05952688627244229,0.016490609444224934,0.03189932812233135,0.04013333156504961,-0.008865154013616865,-0.0014018900712102174,0.06533411238110891,0.008873221628775053,-0.05292565521179742,-0.0036045203109125023,0.02847813946667085,-0.027067779019116535,-0.03666739199219889,-0.03898994179423666,0,0.04020017899627724
2024-01-01,00:00:10,-0.0010750176890738788,0.1344816252397453,0.14931819772163205,0.015946158463493704,0.10311183407180115,0.08718127078675553,0.0021132033702271763,-0.03055414740012346,0.06331811909836764,0.07778176868374058,0.05241445570927838,0.13193840464030268,0.10442529943648007,0.015777440568009123,-0.014316332320499704,0.06415670010702325,-0.026835606615573798,0.031024478158846083,0.033935814550738755,0.03043174597193487,-0.02559694461056994,0.050385279708537796,0.15690514663663818,0.11544924851116725,0.14842181418806416,0.05444193931849402,0.018365351158365597,-0.01706659186403843,-0.028657756898256156,0.02614566456232501,0.08490758307942223,-0.025048564817907577,0.10843721248841796,-0.009595327630833282,0.010653210797023957,0.08673751443104233,0.08881903313625378,-0.06520287499354757,-0.07231102447947832,0.16164486877624662,-0.011906599491083341,-0.04593477264425131,0.04926811393980723,0.0339238044633728,0.025894904075182718,-0.033694647960832214,0.07287436090119997,0.049077946376458764,-0.03341935832009808,0.06447431853404717,0.08373989212673141,0.04570836062797454,0.03291589335150961,0.04459159062099158,-0.024267660779351115,-0.048465924403347474,-0.0022078462233841092,0.023456987893581416,0.008549797477435419,0.004406623180805532,0.08590695469756776,0.20107981669166852,0.049737041149522765,0.13619410471191984,0.07112680679424419,0.058622000392354476,0.03494263185084953,0.08076943729495206,0.08570937705047044,0.03750488290847142,0.0638591687252857,0.056569285027635696,0.1255264964539173,0.15106639087739793,0.11302586164717837,0.031524307373196295,0.021511451604351826,0.05975406617741845,0.03250052290601363,0.11089974165689906,0.025452331832328493,0.13004043648045546,0.01091992933694811,-0.012721002619022561,-8.774079815638408e-05,-0.021276712390987988,0.06044019294697588,0.09112849345001936,0.09095549164022906,-0.014312555625439635,0.15776984490315837,0.03902465122656203,0.0858425862438914,0.11100535761377611,0.07915028904839741,0.028357762608840983,0.021472641928871643,0.2012950046615969,0.04221278376484054,-0.012128200129628973,-0.04298741903620451,0.02225021251372705,-0.011632074335328299,0.05721276025435228,0.00549170052543816,0.04200702688238538,0.08923817226913397,-0.0002754832241716951,0.058282684003459415,0.09059507129717399,0.08854551194505436,0.042678400651260204,0.010252324406583677,0.017856643308373554,0.00014972586950952327,0.06120360947223361,0.15253153287252147,0.06080457711990754,0.043445733171979806,0.11148857241593552,-0.03170914247034262,0,0.06369072489151638
2024-01-01,00:00:20,0.11654490904069088,0.13512418654312502,0.16709470678984928,0.07781201920971921,0.16182811974482506,0.12039363639338374,0.08743372123483091,0.09828704161208425,0.07317596725892915,0.20349945193895005,0.03738754341701096,0.20162449012960487,0.1457785275960426,0.0680302788669569,0.04398485169252664,0.07177671720905837,0.04612711028230013,0.03336397449431633,0.11451209808319282,-0.010381649098723592,0.16155124110061922,0.1975829810673622,0.09376590562542339,0.08685479612370804,0.14502962106129447,0.11718278645737579,0.07772498715150755,0.07116179950563513,0.035243130654366156,-0.04863605681827039,0.18666228658509657,0.0726973778147455,-0.05715233866134997,0.04235987286729585,0.06240760821473121,0.133951782291843,0.03731697896951332,7.616025067202436,0.11970001119855901,0.05676744713047266,0.05309659879747283,0.06636516098422629,0.07119970267470944,0.13728887892014027,0.12070909178209943,0.062291283151484814,0.14605551734156888,0.15331343235312575,0.10324942200353382,0.1036686825960423,0.16423219795739055,0.18642821006464405,0.04477881072508896,0.1877622353764138,0.10960047114288327,0.09961523915921643,-0.03234341902017483,0.06861429545888827,0.04385559992005286,0.02456538644489202,0.06189064520684022,0.10056236145764444,0.06121070953357063,0.08120487794993612,0.1303319882155071,0.18619981508166708,0.14216096482043372,0.051640911251456194,0.012927784507162893,0.2183216931725887,0.05881547339187297,0.09817064560223568,0.17208920027769659,0.05952418820378362,0.1934482387417613,0.15083822048648543,0.07906056854574432,0.1384621435013448,0.04893035448822344,0.1834451455143209,0.14257539514871517,-0.05093635952291417,0.08933412982103855,0.1321307885012334,0.05174585499503679,0.04626520401098837,0.20172368548150088,0.15849545054543968,0.0057559783295306755,0.06868424514607484,0.20222509212120815,0.15682616216981113,0.09698048583133788,0.05227579216729192,-0.00793285620333048,0.06319771670428129,0.15772803984950207,0.20269543425978914,0.025850692084944914,0.08705367418166249,0.14894609725538446,0.06138434407237455,0.12300281690555877,0.05538935089292894,0.06411860079961047,0.06060734018015122,0.11631025270838148,0.049412703905785206,0.07157542710056163,0.12406715611035808,0.09348326815415213,0.09318058936588744,0.15646330185821394,0.11069076387088705,-0.015794055981804424,0.230533301836969,0.09590036113026909,0.13958389720600867,0.02261420950408765,0.15003072726895045,-0.14390687822602888,0,0.08259169539213883
2024-01-01,00:00:30,0.08243268079302693,0.22445803820968016,0.18709316475615886,0.08998343502655297,0.17874813925197514,0.10593947863964087,0.15007545009513465,0.10464868181199762,-0.04133641091409124,0.18310174601149493,0.02868485111304074,0.1487695110149101,0.17988849090719117,0.10690052518260929,0.12491760281014029,0.20997654080261274,0.176754072920822,0.07374554924798077,0.20232373107030027,0.0950704985510562,0.23089475152425715,0.20092900214965656,0.21895199845720742,0.17514816555395868,0.2802517251647945,0.2672171505305674,0.07738954429329259,0.2512423623428203,0.05704601676917636,0.041628932397211695,0.21643287336318168,0.06798245821850663,0.09863136299243351,0.11714311034880544,0.14248470541978944,0.13683690295477863,0.09971792168507274,0.1371533039422185,0.12962602275626023,0.19726622980119626,0.0015299206705164797,0.08102197743931885,0.17884071160082302,0.24131221905252825,0.12791870329263252,0.03578120202718628,0.21889983614314765,0.12616929419941073,0.07376321490245688,0.17424940986012247,0.1986362625710077,0.3097052629374285,0.16072473467801857,0.23610375928266586,0.016459854779692168,0.11850671977108049,0.06844029546110415,0.2546972598353858,0.09499506542350114,0.026250476493926103,0.14092471571081694,0.17595797558890988,0.09523228416445312,0.12250031975023525,0.2092952061653109,0.25838249864455604,0.10617546271683562,0.1744688472699813,0.07294795992945292,0.2589131232242673,0.14167896605960095,0.05808201197498501,0.14889790157735272,0.16842069541155816,0.14190021818588738,0.1536664408642528,0.0024507666041315157,0.1728451257602714,0.03859078735761391,0.23709435384873936,0.11681940672466502,0.1391884498648752,0.06109025414092513,0.13180627548147,-0.03417517209221378,0.06416817712699976,0.15605396497941365,0.11489513895832501,0.024469809776587942,0.09539922215974157,0.23323210054747426,0.2672256572141439,0.10632099644235625,0.17324100111705354,0.23340660187303844,0.16919187973861238,0.15329000916081176,0.21068252847047678,-0.026377894770693452,0.21875374399173142,0.11856010072977881,0.09815071631846714,0.033183667106344364,0.06767634130290123,0.17348319316363772,0.18576925415927903,0.14402442413251654,0.08591767077799348,0.11655915436148845,0.1421774207942484,0.14550906678480827,0.09892976728435945,0.21467063866312955,0.2718581020970985,0.071816739337038,0.14035096483051676,0.1907204521818332,0.15175091105576635,0.0806958211188275,0.2141779275650083,0.016477440377386986,0,0.08842864120401434
2024-01-01,00:00:40,0.09813938612514234,0.29376318366427906,0.27782130506830344,0.09819747877573992,0.2519664368611876,0.229399434622796,0.15729497523856553,0.22666673644749066,0.14031668031500616,0.19683293292562504,0.16455470011419232,0.24371431662799134,0.28968979223539815,0.1497368589952984,0.22247844548876403,0.18658421393786226,0.18808598658522885,0.27244359702466386,0.13367152195080526,0.11970284419154162,0.2672916185371015,0.13370303782197343,0.3636029143384629,0.24598749984657273,0.2934425086262524,0.1859657776638743,0.17849587452523738,0.21553768533064757,0.08580896158596131,0.11146202294116625,0.2163193067501968,0.21879886431116258,0.0962868178988555,0.12111373828754458,0.21493161302030275,0.18255136884698386,0.2144399945542298,0.15743479125483223,0.147499272716182,0.2573285069819867,0.1228118049036275,0.1252766471952117,0.27727153972550866,0.34069559635894436,0.1921738579510429,0.0759058627886112,0.3545856086561704,0.18536563137714968,0.08483323010964394,0.23605361354085777,0.19762778859382338,0.2722814764123473,0.16427475141859593,0.14192525273357587,0.22592683091682894,0.22598239126213066,0.053044847095556014,0.20730723448070398,0.15091578801159358,0.07403699682704068,0.18789277970381277,0.12936823715376738,0.176179753935591,0.15545981305870485,0.19221625410266457,0.27884478722374434,0.130222350619611,0.19322210821644903,0.23653456665429906,0.30906404878042915,0.25706385551944866,0.08648293453629838,0.2816705720554252,0.18714711100758136,0.31987232554267486,0.2372450291228307,0.18339644517615636,0.1911683222095632,0.07761852251629006,0.2844104428650184,0.16979557825800495,0.16557160743568822,0.15649680422292694,0.08455967285818866,0.0867171325962928,0.05539086644126931,0.25392715611156197,0.18807609799003686,0.16837900635765168,0.13171138730246965,0.25071684981066356,0.32396154519804915,0.1421562005518496,0.08812589769681706,0.2979439385081896,0.10572180907573024,0.16278208466833233,0.2786398180483701,0.18313838870440838,0.14070098549536797,0.3000071564206722,0.0706537093177298,0.0645518158861996,0.20045777853623487,0.19396776852275507,0.2011969836504742,0.29335936356341613,0.10712201638802517,0.17745613303256563,0.28679770911467733,0.23674660711118825,0.15029817236664234,0.21517691459310964,0.2680930186245032,0.1545629180429121,0.2535890630556522,0.2773705098374141,0.2134369716710947,0.04932570984343341,0.23441158207413942,-0.01734970655569984,0,0.11662279988777066
2024-01-01,00:00:50,0.19076925518437765,0.4198726663254388,0.24902160329539078,0.1742289937626394,0.26949190690911096,0.24901501429368722,0.231854943576612,0.18120980992627359,0.10772986967864756,0.4027488781830606,0.09315945952391458,0.25319986254264326,0.31330521766884817,0.18688837970877423,0.2693469854716238,0.27629389729190335,0.07777429051110071,0.27250390228312044,0.10582632990377949,0.05217776149420464,0.4891078127185643,0.27144908381080673,0.39218353463139255,0.23066303136365124,0.3417102661009764,0.19234640308281165,0.1566638098924815,0.18904915556167898,0.06419579500681072,0.1257605205267901,0.4257042798847025,0.24679342655939893,0.11370443619599133,0.05592141195530061,0.16642039922898053,0.17285357886351377,0.3023917088544388,0.0916317681726013,0.3447127002604967,0.44484362555876383,0.12889287621799786,0.1166027026370264,0.23993352881256982,0.37427682379386384,0.14476813148787035,0.15721951910511556,0.3122329194247213,0.2585057206495476,0.16958506627767636,0.3748868959434381,0.21503770715626458,0.26658745753538216,0.22139053045485974,0.25736845254852897,0.22178527631696512,0.1645221679857815,0.15540296050800118,0.26149961968963964,0.19665116069985975,0.12094842277348837,0.06413759202179833,0.10170170173172237,0.28676520937859684,0.26803939869876653,0.28482983914281856,0.3750698973870528,0.20241129692169452,0.1381397120207421,0.16899924918336007,0.39684823009802456,0.40522009360735695,0.12159680464562495,0.2840039662602537,0.1280413838578237,0.3987244092028347,0.25767433223125896,0.24769679328492766,0.2827469606584109,0.07668205197353005,0.3481286485044402,0.29016419801220117,0.1962712799992384,0.1803132208373274,0.1401061667218193,0.10350154373155165,0.24696542906337304,0.3885647183698302,0.2073099876790108,0.1713080604120752,0.17011132397240838,0.2885840327280778,0.3786728221053506,0.22226847384723464,0.1143631768192413,0.22425897755850283,0.1028577079581162,0.2299648981862208,0.2916839177479626,0.058772023985067895,0.32150151031874397,0.35858150779623404,0.15256383260193068,0.12685287004635976,0.09306651633253654,0.3159111374217478,0.21332087676255704,0.3560108601889449,0.17767850817311456,0.12332873898341723,0.427046685918259,0.3041491900112166,0.12384603199905467,0.33961394987108856,0.3218486761271149,0.18456323590547263,0.23494109454476556,0.3882163004756463,0.3005184133215039,0.07047793402129415,0.37498074516400215,-0.09819584132086095,0,0.15838576694725265
2024-01-01,00:01:00,0.11011521136685061,0.4393035207412019,0.5333047584277384,0.24572633276735673,0.43459970678853316,0.2440663515014442,0.3295910686499995,0.21517870386203375,0.19487932006738748,0.4549778067388721,0.16300588825278106,0.4414107038195101,0.3322499117033144,0.26613921199087576,0.3164245365357068,0.259219734613955,0.3008248515250253,0.36102211053190836,0.19381819746683213,0.10246989143486632,0.3880405498650394,0.35452070038293093,0.4504894690924875,0.33149672741296493,0.4664320811441407,0.37801963928396093,0.18379098766982588,0.26359201654557,0.22139451205739183,0.14439042738308355,0.45552591609644966,0.18097897010741465,0.22034896225314585,0.26938518003366907,0.3037598034713243,0.3393794143020922,0.3025265989034255,0.1693850124607249,0.3357471848550172,0.3552431026621488,0.05775623953210021,0.2579022747525821,0.37529891060645204,0.44133265024068036,0.30104066611486463,0.11974776822893478,0.30871026952995284,0.32617500269359556,0.10602289132681185,0.4091769873059897,0.250082574282519,0.3796562489668738,0.307145574700485,0.30890695549515446,0.39221231978054716,0.10244481110216395,0.29278125454754,0.3634702962061432,0.2789878264648618,0.11437617586535087,0.2003154255358211,0.1280312561880082,0.35604149936955937,0.18866386569083893,0.28633464894572686,0.29557529032558605,0.2161652858015949,0.21301823200242764,0.3341832432322589,0.41882659894246255,0.37643053351551364,0.0667062693231548,0.37487916556066786,0.1950925474429142,0.3439090284121816,0.36304220595061815,0.21138293735317573,0.38768742802254685,0.10363230371376081,0.4314501469864801,0.24769252181807247,0.285875664478179,0.17721352175032076,0.19274424985211405,0.1831917482445077,0.2877848977494791,0.28932513401070226,0.33100377699325345,0.3032486461493792,0.14914522313642917,0.38583130694991696,0.5012569147441349,0.1965708576923505,0.08666367246727785,0.33412139656924555,0.18248047325220937,0.3153713571082531,0.4466272810183558,0.15839890827336794,0.3807947958442634,0.35621630135057764,0.12580390580944123,0.20993658014345637,0.21029700551364078,0.27532368164730686,0.3328793849834223,0.47610930236056725,0.2538467677563099,0.10411754960537763,0.43558118610165975,0.3567221500684341,0.1270482634038717,0.44826506139962985,0.4008218918798,0.22398764836076843,0.30948678391325013,0.5208551415757493,0.46447667438387086,0.08678692247554894,0.46563350761054023,-0.05828540519338282,0,0.1897627830901904
2024-01-01,00:01:10,0.24595618649356424,0.41114924861639923,0.49528549387018717,0.302598531887288,0.4492049838214132,0.25006614665857213,0.347538598765546,0.3240363541511402,0.21617731792807585,0.45516519521748655,0.24337865615748697,0.45121999622749576,0.1535167443158736,0.2960266176297799,0.386683421793458,0.3401214978679331,0.27348879124743786,0.34174174501548044,0.2328910570661029,0.08904672031376629,0.48776200421393023,0.4351951432277715,0.40664527568397213,0.3590225076674768,0.5171710128941425,0.23648396897322516,0.23756950370621083,0.2885304681469606,0.19267088482824146,0.12557791622174755,0.4610878824675769,0.27474464971364093,0.22927015967062625,0.2158331466185293,0.276980156070575,0.3865184847028417,0.3254562494512771,0.16979965801274854,0.36825888313373534,0.5313724362681835,0.12218886619474588,0.29382601948442133,0.3732958544376342,0.37374207755018635,0.32296720818984637,0.2505301021704553,0.49149217501251236,0.5138166767742347,0.21430074175274075,0.5326209842212408,0.36820549058315966,0.4372602672796557,0.326820012441317,0.3814535177459397,0.3302354550222487,0.27859891706037815,0.1160439830181039,0.3619933119466049,0.19206882953025575,0.13700823572887044,0.21012562732395454,0.24293205536886597,0.3692718736257664,0.39828391150370457,0.4586778690835185,0.5042342930672191,0.31053454051887003,0.27302795729187,0.2379768121464016,0.48849085213733134,0.4234731111229661,0.1554275181713977,0.42609604426728515,0.11272356768234466,0.4799835040676988,0.5404260080431698,0.21272843218476947,0.4696488553333326,0.21825498116471256,0.49260124612851613,0.2658547124873053,0.40102472893062363,0.16472424870536262,0.0946091138850168,0.14313950010616608,0.38915063049169085,0.42635083909244853,0.3537270216089409,0.343643041718672,0.3087604918986463,0.5167153323275028,0.5701748725801447,0.15242076052841813,0.23853456575799956,0.4220592949896699,0.17870844018614856,0.3382713456270569,0.42577114581992226,0.1636935734218813,0.3826510924576781,0.42542620885152077,0.20949540612503081,0.14911416571359945,0.2196611452221713,0.3343232041765806,0.27602759394111853,0.43282734610616697,0.17953960431898736,0.16371123185371983,0.4946769015764072,0.3249129388407373,0.1287754399006687,0.48895083966880826,0.4990283557758376,0.1355181327023774,0.3997006771832112,0.47118307789675395,0.3358536563869696,0.19277270334423416,0.5099040893336785,-0.01333506303358156,0,0.21569728514322808
2024-01-01,00:01:20,0.34473418389749216,0.4426243599203199,0.5416423331244231,0.3002466752774365,0.4234196599421239,0.32136219321386505,0.40224939672821963,0.3430264276477824,0.23794466504770262,0.5324591084045197,0.17089302583605914,0.41752337946235957,0.4301077640509642,0.42724607245516333,0.43213964236561103,0.42361541004941805,0.3341003453608075,0.39904552645627495,0.3430711201879344,0.14287707700302538,0.584427949387027,0.4877350590428545,0.565191315949179,0.48386055930623884,0.5975755753231623,0.4376930492145968,0.28545485412445276,0.40113517471480553,0.24489148036632666,0.19706122863828665,0.5698741318474527,0.3203879517768311,0.20539748510670114,0.2986096502177754,0.27732729993739136,0.35965361721374667,0.24221903539436485,0.2088034645206476,0.35045222560812594,0.46386443790645954,0.16528865536425852,0.27606528363492666,0.4378989573068993,0.5135227719937538,0.3390870780630851,0.16237508731710465,0.5218260823163748,0.45490249670772576,0.30979755384281793,0.5212678594261153,0.2965817998937487,0.4650622853157229,0.39633334883582966,0.44366883819776726,0.42375077373154646,0.3372126546866594,0.2215118548149086,0.3664694068460045,0.2896478020878153,0.20580818185404548,0.28683475993701296,0.22526455868718218,0.4793215047262058,0.3420742761604561,0.5770101872144974,0.594906535706347,0.277831723886139,0.29695113801122275,0.39416723064843706,0.629609271397799,0.5870191735621743,0.13083273334808412,0.5405929494342401,0.28098728069086365,0.5439019747256568,0.5135104030599962,0.31258194264241546,0.45969467465779495,0.20573130975757453,0.527268651515406,0.47236231165828796,0.3720670290802846,0.29281190237135774,0.23372812890995723,0.19258221889120156,0.32933906356723147,0.5113172541176111,0.47860782414371894,0.3334185670966766,0.262426339108184,0.4424037562747745,0.4903298437994327,0.3112260180959912,0.2401338636741428,0.45127196811058734,0.2436999234638233,0.43116160770900863,0.5413995753790786,0.21671653176306457,0.4885484897288378,0.48724002252584886,0.23357671680152362,0.2897212134738546,0.293715239156781,0.45686869835809757,0.516512242343014,0.47600675462156006,0.3356254395812399,0.3050449562653328,0.616365122280561,0.4233282806866342,0.2046527960897695,0.5085869072356614,0.6142003307668319,0.22777878691900685,0.3978901498212726,0.5810559908400559,0.49999341607810877,0.20460123843090744,0.5781695482244238,0.20420984957019667,0,0.2587818280580729
2024-01-01,00:01:30,0.2696726048040706,0.644331887188116,0.7257878720673173,0.4497081895953615,0.5622200562144966,0.41190679225422977,0.40731033997125665,0.33502235736055874,0.20452102064167657,0.5574543008935009,0.24332896004593507,0.5922740000443085,0.46599045219896473,0.534786085453838,0.4290861861320764,0.37520713556443375,0.35791626300448764,0.4171121668650145,0.30899012377697305,0.21069822231305133,0.6718973168355606,0.4270491160873835,0.5807598448857415,0.5696973868752812,0.6762334409524426,0.4382925164192527,0.38451784042469095,0.36067120058016355,0.1709762431867181,0.19314205145452648,0.6473774521487321,0.3465284516337813,0.16012015098799842,0.33143320849503183,0.38611603758476365,0.48872067409152575,0.3394965231604171,0.23372669324971704,0.45240220112956336,0.6623971626940869,0.1514145769811795,0.32931800944719747,0.46394785832172664,0.5786776145249933,0.4613773052399631,0.1587694251978659,0.5169680722228296,0.5838449534224538,0.2616422233324706,0.642921763588358,0.4597466698907615,0.614136264031452,0.4090144900976559,0.33524057302512394,0.4221049597655255,0.3364235673041768,0.3198810412480324,0.5143811852682224,0.22407357139672984,0.27363556173356324,0.3451849703442967,0.289201100307658,0.466587868682224,0.38741788338618516,0.5994063968587477,0.6549678863501239,0.43390396566968903,0.3286096897475504,0.40641407214604824,0.7062362669264544,0.5922779320696434,0.20062690449005502,0.4942300151569344,0.28794207417838763,0.5566073422749488,0.47172577867061494,0.38420439060340084,0.47484383433255567,0.1468510990253525,0.72900981642286,0.4084934131641713,0.387302626560151,0.19191249349491823,0.1538288151706352,0.13935324126743792,0.374955077391495,0.542268473223526,0.42842508767530374,0.2940323963025579,0.3391440591506052,0.49076130696182046,0.7166016881860383,0.2418690088719493,0.2764599406221169,0.5443607093357482,0.18089034444967567,0.4704527609719826,0.5953363986644419,0.24020435749837196,0.5664921905928376,0.5550931382614827,0.24616888480174465,0.38139418381939544,0.29193063595549795,0.48246739023682716,0.39381283209505497,0.5828697922988593,0.28703064808629947,0.31924572376530697,0.5633315559977081,0.621905860483479,0.23272125185424788,0.591612880323463,0.6355304441932162,0.18965743551359268,0.4585797541424469,0.6198088145083533,0.5978375929671926,0.09662468105532258,0.6242805182059823,-0.21803870470211556,0,0.29528329958435967
